Date,Time Taken,Condition,Review,Rating
"December 14, 2020",Taken for 5 to 10 years,For Osteoarthritis:,"I’ve been taking these naproxen on and off for years relating to joint pain. Most prominent in my back, feet and knees. I’ve finally said enough is enough. I might as well be popping candy. They are a complete waste of time. I get zero benefit from them but am fortunate that I don’t get any side effects with the exception of heartburn. I know several people that take them and no one can say in my circle  they are a benefit to them. I’ve now had to resort to Nurofen Plus which financially is crippling but they at least give me some very mild relief.",1
"December 4, 2017",,For Rheumatoid Arthritis:,"After five consecutive days of being in constant and intolerable pain, the only medicine that reduced my pain was Naproxen 500 mg. No other medication or herbal medicine or ice helped me previously until I took Naproxen maybe because I have Celiac Disease  Today after taking Naproxen is the first day I feel with less pain! after taking one pill.",
"June 29, 2015",Taken for less than 1 month,For Tendonitis:,"I love Aleve!  I've been lifting weights for more than 20 years and started having tendonitis in my elbows a few years ago.  Often times all I'd have to do is take Aleve and rest for a day or two and the pain would go away.  This time I'm having to lay off the heavy weights (for good) and wear the brace, but use Aleve as well.  The combination of the two is really working!  I started out taking it twice a day, but have gone down to once a day.  I plan to do that for a week or two.",8
"January 26, 2019",Taken for 6 months to 1 year,For Ankylosing Spondylitis:,"I was diagnosed with AS in the summer a year ago. Prescribed naproxen- 1000mg per day, I take it first thing on the morning. [Should really take it in the morning] calms the pain to a dull ache rather than pain, can absolutely tell it’s working - reduces the pain, but not the constant chronic ache ... I’d be lost without it tho ",8
"December 15, 2017",Taken for 1 to 6 months,Aleve (naproxen) for Pain:,"Of the various OTC pain medications I have tried, Aleve has worked the best.  Though I'm not so much of a stickler when it comes to only buying name brands (oftentimes I've found that generics work just fine), I find that the name-brand Aleve has more of a positive effect for me than generic naproxen.  Nevertheless, I keep a bottle of Aleve nearby at all times.  It truly helps.",10
"May 1, 2012",Taken for 2 to 5 years,For Pain:,This is the best non-narcotic pain reliever that I've ever used. Motrin makes me throw up if I don't take it with food. It makes me nauseous even with food. Aspirin is a sugar pill for me and Exedrin just gets me high on caffeine. This really gets rid of the pain.,10
"February 25, 2009",,For Tendonitis:,Medicine worked great. Took 1 tablet a day to keep the knee swelling and stiffness away. Only side effects seem to be bloating and gas. Haven't take in two weeks (surgery done) and my symptoms are reducing. Looking at taking again since my surgery I have swelling but no pain. ,9
"November 25, 2019",Taken for 1 to 6 months,Naproxen Sodium DS (naproxen) for Period Pain:,"I started using this for my cramps in August when my mommy bought them for me and I would say it has really helped me the most in of all the pain relievers I've tried. I used to have very bad cramps: dizziness, vomiting and fatigue due to my low iron. It lasts very long so you don't even have to worry about taking another dose. It starts working in like 15 minutes or so.",9
"November 18, 2020",,For Pain:,"I love naproxen 

It knocks me right out and helps me with my swollen knee from menicus tear surgery !!

I felt very refreshed and ready to start the  day & week on a whole new relaxed happy and well-rested night bedt sleep I gotten in a year ! We both agreed 10 for us",10
"November 5, 2017",Taken for 1 to 2 years,For Period Pain:,I was switched to naproxen for heavy periods due to mefenamic supply problems. I have continued with it as I found it reduced my flow more than mefanmic acid did. In terms of pain Naproxen certainly eases the pain from menstruation cramping but doesn’t eliminate it to a comfortable level and I was having to take regular paracetamol on top. A few months ago I was prescribed buscopan for IBS and my GP advised me to use it for period cramps too. To my surprise the combination of naproxen and buscopan has helped greatly during my period and when I’m ovulating. So  I rarely need to stay curled up in bed clutching a hot water bottle like I used to have to do.,5
"November 15, 2017",,"For Gout, Acute:","I’m 40 and I’ve had about two gout attacks a year for the last 4 years. They have all been on my left big toe although currently this one is in my left heel. When I get a flare up there is no stopping it. Not indocin, naproxen, prednisone nothing! I take Allopurinol daily. Note* I just started taking Allopurinol this year and I felt like it was helping me. I made it to November. But here I am all over again. I’m am 6ft 245lb. I do exercise quite a bit. Have a active lifestyle. I’ve worked with my primary physician, podiatrist and now I’m being referred to a Rheumatologist. Hope they have some new ideas. I have  Family and Medical Leave (FMLA) from work for this, but I’m on my 7th day with this and it’s not getting better. I still worry about missing work. Stressed over here! ",5
"August 20, 2017",Taken for less than 1 month,For Back Pain:,"Naproxen has not helped my pain one bit. I've been on one 1000mg tablet a day for 3 weeks. I've had so many side effects to this medication but my Dr doesn't care and told me to keep taking it. I'm also on 1800mg a day of gabapentin (for nerve related pain) 40-60mg of oxycodone a day (for back pain; 2 prolapsed discs as well as spinal stenosis and age degeneration) and 30mg of baclofen (muscle relaxer) even being on all these tablets I still can't walk or stand for more than 15 minutes at a time unless I have my crutches or a trolley to take weight off. I also have nerve damage to my right leg (to the point my slipper caught on fire whilst camping and I didn't know until I smelt burning rubber, resulting in 3rd degree burns on top of my foot",1
"October 24, 2020",Taken for less than 1 month,Aleve (naproxen) for Pain:,Have taken this for back pain and shoulder pain. It does absolutely nothing. Not even in the slightest. It only has downside which are the risks and it has zero upside benefits. Why is it on the market? Wish I can give zero rating.,1
"October 25, 2020",Taken for less than 1 month,For Period Pain:,"Apologies in advice for any graphic content. 
I am suffering from painful joints and was prescribed Naproxen. I take it twice a day. I have been taking it for 2 weeks before it seemed to start working. 
Then my period came. OMG I’ve been suffering with heavy periods, often flooding. My stomach cramps have been terrible. 
This month was different. No cramps. Period seemed lighter. No large clots. 
Had previously been prescribed Tranexanic Acid and Mefenamic Acid which did not work.",10
