Date,Time Taken,Condition,Review,Rating
,,For Borderline Personality Disorder:,"Helped the depression a bit (only took the edge off). No improvement on anxiety, still flying off the handle in bouts of rage, and impulsive behaviour has increased 10 fold. Useless really",2
,,For Anxiety:,I have terrible anxiety and 6mg of klonopin sometimes does not help. I am now wondering about lamictal and at what dose? ,
setup,"June 2, 2009",Lamictal (lamotrigine) for Bipolar Disorder:,"Lamictal completely changed my life from the roller coaster high dosage of Depakote to a much more stable controllable life with just a little dizziness and drowziness, which has since gone away.",8
lulix,"March 22, 2014",For Bipolar Disorder:,I have been on this medication for 3 weeks now feel better lots of energy and not hungry.,10
,,For Bipolar Disorder:,this is best medication I have been on having bipolar.  gives me confidence calmness no anxiety,10
Winged,"August 13, 2015",Lamictal (lamotrigine) for Bipolar Disorder:,All I can say is that I am quite pleased with this--sure hope this drop foot that I have is not related--but I still think I'll keep it--too tired to face another hospitalization ;,10
,,For Bipolar Disorder:,This mood stabilizer saved my life,10
TiffRCS,"October 20, 2010",Lamictal (lamotrigine) for Bipolar Disorder:,It's so nice to be sane without side effects.,10
,,For Bipolar Disorder:,I take this for my bipolar 1 and anxiety disorder. It feels great to finally have my life back again. Zero side effects too. So happy. 200mg a day,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"This made my anxiety crazy, I had  horrible sleep paralysis.
If you have anxiety beware...",1
,,Lamictal (lamotrigine) for Bipolar Disorder:,It helped but I stopped taking it because I'm trying to conceive.,9
,,For Anxiety:,"I noticed no change.  No side effects, no benefits.",2
,,For Bipolar Disorder:,I have been off and on Lamictal sense i was 15 years old (I am 22 years old now) I have never had a problem with it even going through 2 pregnancies. Very happy with it.,10
eliasadc,"November 12, 2016",For Bipolar Disorder:,I love Lamictal (lamotrigine) it work just like zoloft but without the weight gain. It has reduced my depression dramatically. To me this one is a keeper.,10
,,For Anxiety:,I have tried lots if medication this is the best by far.  I feel normal again thank god. I don't think I would be here if I hadn't got this 10/10,8
,,Lamictal (lamotrigine) for Schizoaffective Disorder:,Lamitcal has be effective  and working well at controlling suicidal ideation with Bipolar disorder. Take it along with Prozac and Zyprexa.,9
,,For Bipolar Disorder:,"I’m on 25mg 3x a day, it makes me more talkative, it reminds me of smoking a joint in childhood 

It relaxes me",10
,,For Bipolar Disorder:,I began to notice the difference after 3 weeks on Lamotrigine. Although I am not 100% better but I am getting there.,8
,,For Depression:,"I felt great on 50mg of lamotrigine for my depression. I am staying at this dose, and hope I do not have to increase my dose.",9
dnb367,"November 15, 2011",Lamictal (lamotrigine) for Bipolar Disorder:,Broke out in a rash after 2 weeks.,
jennpugli,"August 31, 2011",Lamictal (lamotrigine) for Bipolar Disorder:,Lamictal is very helpful in controlling my mood swings.  What I like is that you can start on a low dose and work your way up until you find the dose that works for you.,9
shamika,"January 31, 2012",Lamictal (lamotrigine) for Bipolar Disorder:,It keeps me calm and relaxed most of the time.,10
,,For Bipolar Disorder:,"Tried Vampiric Acid had little impact for years, Citalopram was a complete nightmare. But Lamotrigine has been remarkably effective so far, (8 months).",9
,,For Borderline Personality Disorder:,it's helpes me lots I'm currently on 300mg,8
,,For Borderline Personality Disorder:,"10/10 saved my life completely, gave me the stability to reclaim my life!!!!",10
Anonymous,"November 17, 2009",Lamictal (lamotrigine) for Bipolar Disorder:,"Lamictal works great for my bipolar, but has caused some vision changes.",9
,,For Bipolar Disorder:,It's been a great medicine for my bipolar so far. 3 months in.,10
,,For Restless Legs Syndrome:,I've been on lamotrigine for years for other reasons and I continue to deal with RLS.  Drugs such as Clonopin or other benzos just make me drowsy but don't relieve the creepiness of RLS.,1
Dean Winchester,"February 23, 2017",Lamictal (lamotrigine) for Bipolar Disorder:,"I was on 400 mgs for six years. In that time it messed with my testosterone. My doctor never said anything about it. Still suffered from manic depression, depression anxiety.",2
,,Lamictal (lamotrigine) for Bipolar Disorder:,Lamictal works perfectly for me. The only issue is that it made my hair thin but that was resolved with spironolactone.,9
calie,"August 1, 2015",For Bipolar Disorder:,Has worked well for many years,9
Anonymous,"January 26, 2010",Lamictal (lamotrigine) for Bipolar Disorder:,"I could not tell a difference in myself while taking this medication . To me, a major side effect was hair loss.",3
Anonymous,"April 21, 2010",Lamictal (lamotrigine) for Bipolar Disorder:,"I've used Lamictal for years and it's pretty good. I have some side effects, but I don't get so down so often, and it makes me tolerable to live with.",7
Damipono,"February 17, 2018",Lamictal (lamotrigine) for Schizoaffective Disorder:,Works,8
Anonymous,"May 20, 2011",Lamictal (lamotrigine) for Bipolar Disorder:,I use this medicine for depression and it is really effective.,9
,,Lamictal (lamotrigine) for Epilepsy:,"Lamictal caused rare horrendous side effects for me - massive appetite increase, significantly higher blood sugar (hyperglycemia) and muscle loss.",2
,,For Bipolar Disorder:,This medication has been a lifesaver! I do not experience any side effects; I've actually lost weight which is a win win for me.. :),10
Easy123,"August 18, 2017",For Depression:,"No more feeling frustrated, and no more outbursts.  I take klonopin also.
      Only  thing is orgasm is hard to achieve. Erections are fine, but orgasms are long to get to.",10
Loopyloop,"September 8, 2016",For Bipolar Disorder:,"I feel that lamotrigine offers no difficult side effects that further impact on my mood - compared to depakote, which I took previously. Depakote caused weight gain which increased my anxiety",10
,,Lamictal (lamotrigine):,"Great drug. I take 200 mg in the morning. I was previously on anti psychotics hallucinated on them, switched to anti convulsants and feel so much better.",10
,,For Bipolar Disorder:,"Horrible medication. Motor impairment, confusion and emotional blunting.",3
Anonymous,"February 26, 2012",Lamictal (lamotrigine) for Bipolar Disorder:,Lamictal helps my mood swings but sometimes it makes me stutter or feel like crying. Other than that I am satisfied with the treatment for Bipolar 1 disorder.,8
,,For Bipolar Disorder:,"This drug helps raise my mood slightly in the mornings. However, it also has side-effects of dizziness and headiness. This is especially true after two to six hours after you miss a dose.",7
Anonymous,"January 30, 2010",Lamictal (lamotrigine) for Bipolar Disorder:,I thought it worked really well at first but I started getting a rash so I stopped now withdrawal is hard,2
,,For Seizure Prevention:,"I had a seizure in July & Oct. 2013. In Nov. 2013 my Neurologist put me on Lamotrigine ER 50MG once a day. Since then, No seizures, and No negative side effects. I like it.  ",9
debcat53,"June 26, 2010",Lamictal (lamotrigine) for Bipolar Disorder:,"I found this medication very good for my bipolar depressive episodes. No side effects, and as I take it continuously it helps prevent recurrences of my down cycle.",9
Anonymous,"August 20, 2009",Lamictal (lamotrigine) for Bipolar Disorder:,I feel better. I like it. ,9
,,For Post Traumatic Stress Disorder:,Best things stabilize my mood.,10
,,For Bipolar Disorder:,Decreased urine output and extreme difficulty urinating.,5
qwerty_lv,"August 12, 2011",Lamictal (lamotrigine) for Bipolar Disorder:,"Gave me really bad headaches, nausea and all over body rash.",1
,,For Depression:,"I tried lamictal for around 6 months at different doses. I had no negative side effects. However, it felt like I wasn't taking anything because it did not alleviate any of my depression symptoms.",4
