Date,Time Taken,Condition,Review,Rating
"June 23, 2013",Taken for 5 to 10 years,Imitrex (sumatriptan) for Cluster Headaches:,I suffered for several years before I found a specialist who diagnosed me properly and prescribed this great medicine. ,10
"November 19, 2014",,Imitrex (sumatriptan) for Migraine:,"Works the best if you only take it once or twice a month.  I've had problems with rebound headaches, even when I take this with sodium naproxen.  It can also leave me feeling a bit groggy.",7
"July 21, 2009",,Imitrex (sumatriptan) for Migraine:,"Imitrex would eventually stop the headache but like others have stated, my heart feels like its about to jump out of my chest and I would get a worse headache before it got better. ",2
"September 10, 2018",Taken for 10 years or more,For Migraine:,Works every time for me!  I just can't stop the migraine from returning.....,10
"January 2, 2021",Taken for 2 to 5 years,For Migraine:,"sumatriptan works 95%+ for me, pain is gone after 1.5 - 2h after taking a pill. Life saver, can't imagine having headaches for 12h or more anymore like before I discovered sumatriptan.",10
"April 13, 2015",Taken for 1 to 6 months,For Migraine:,"The Sumatriptan gives me bad neck pain and pressure in my head that lasts for about 1-3 hours, but it takes the Migraine pain away and saves me a full two days of suffering!",8
"November 12, 2008",,Imitrex (sumatriptan) for Migraine:,I switched from 100 mg to the shots which are 3 mg. I found that if I lay down for 30 minutes after a shot I get up and feel as if I never had the headache.,10
"January 4, 2017",,For Cluster Headaches:,I been suffering with Cluster Headaches for over 10 years. I just used the injected form of Sumatripan. The pain was completely gone in 7 mins. Amazing!,10
"September 6, 2009",,Imitrex (sumatriptan) for Cluster Headaches:,Did not work for chronic cluster headache at all.,1
"June 12, 2014",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,"I had a few small reactions, but it took care of it, and it was gone after some sleep",10
"April 4, 2016",,Imitrex (sumatriptan) for Migraine:,I don't like it at all. Have taken 2 times and causes me to yawn alot and jaw tightness. Makes me feel really weird.,1
"April 28, 2014",Taken for 10 years or more,Imitrex (sumatriptan) for Migraine:,Not always effective.,5
"August 22, 2010",,Sumavel DosePro (sumatriptan) for Cluster Headaches:,This medicine works fast and it is the best I have had so far for acute cluster headache. Highly recommended.,10
"December 16, 2012",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,Made my heart feel as if it were slowing down. I got confused and experienced heavy breathing.,4
"April 16, 2010",,Imitrex (sumatriptan) for Migraine:,"I have had Migraines for 45 years,and have taken many medicines to treat the headaches. This has been the MOST effective ever. ",10
"March 7, 2021",,Imitrex (sumatriptan) for Migraine:,"Immitrex works for me sometimes and sometimes it does not. But 100% of the time it always makes me feel miserable; skin sensitivity, the room spinning, drowsy, and restless.",6
"September 3, 2019",Taken for 1 to 6 months,For Migraine:,it takes away my migraines but the chest pain and tightness I get from it is not worth it,9
"January 28, 2016",,Imitrex (sumatriptan) for Cluster Headaches:,Pain would cease within 15 minutes.,10
"April 19, 2011",,Imitrex Statdose (sumatriptan) for New Daily Persistent Headache:,I have headaches everyday. I get them in the morning and vomiting is first thing. Imitrex injections clear them right up.,10
"March 3, 2011",,Imitrex (sumatriptan) for Migraine:,"I've never felt so sick in my life. My blood pressure shot up to the upper 100s, and I felt like I was going to pass out.",3
"May 15, 2009",,Imitrex (sumatriptan) for Cluster Headaches:,Only thing that works for clusters. Within 15 miniutes pain is gone. Thank Goodness for this medicine. Only wish you could take more than 2 doses in a 24 hour peroid. ,9
"February 6, 2018",,For Migraine:,Made me feel high and paranoid.  I was out of commission the whole time I was on it till a few days later.,1
"November 17, 2016",,For Migraine:,I get migraines mostly  when wake up and weather changes. Works within 30 minutes. A real miracle.,10
"June 28, 2008",,Imitrex (sumatriptan) for Migraine:,"Imitrex worked for me only when I could take the medicine at the onset of a migraine. If I had a full blown migraine, it didn't help.",6
"January 16, 2011",,Sumavel DosePro (sumatriptan) for Cluster Headaches:,"I just use the Sumavel, it stings in application area for 2-5 minutes, but my headache was gone in about 5 minutes. I felt little dizzy after wards. Highly recommended and well worth it.",10
"May 14, 2011",,Imitrex (sumatriptan) for Cluster Headaches:,Best one for me in the 20 some yrs I've had to deal with them. I've taken 100mg pills all along. ,9
"April 29, 2017",,Sumavel DosePro (sumatriptan) for Migraine:,"I only used this one time, it did not work for me and made me feel worse. I hate that I have 4 unused ones that are going to go to waste.",1
"October 16, 2009",,Imitrex (sumatriptan) for Migraine:,Imitrex helped with my migraines but made me nauseous.,3
"August 28, 2014",,Imitrex Statdose (sumatriptan) for Migraine:,Imitrex is truly a miracle for me. It has given me my life back!,10
"September 27, 2012",Taken for 2 to 5 years,Imitrex (sumatriptan) for Cluster Headaches:,"Imitrex injection is sometimes the only thing that will stop the headache.  Even when on Verapamil I can get head bangers that blow through, when this happens Imitrex can be the added push.",10
"March 14, 2017",,For Cyclic Vomiting Syndrome:,It is fairly effective if taken in time. Usually with a nausea medication too. Doesn't fully resolve symptoms but takes the edge off and helps with vomiting. It is also very expensive medication.,8
