Date,Time Taken,Condition,Review,Rating
"September 2, 2020",Taken for 6 months to 1 year,For Epilepsy:,Was on eplim 200mg for 47 yrs I am turning 51.  It  was first   medicine change when I  was put on levetratim 500mg twice a day in December and gradually weaning off Epilim at the same time right up to June. In-between April and September my moods were all over the place.  It was affecting me and I didn't know why July 20th I ended up in hospital first with suspected stroke ended up partial seizure back in again 9th August after taking 3 seizure they up my meds to 750mg twice a day week later I was hallucination shaking anxiety seizures suicidal even broke my marriage . Hospital say I have to come off meds so now waiting to see neurologist,1
"December 7, 2016",Taken for 10 years or more,For Epilepsy:,"Have reduced my seizures from about 15 a year to only 3-4 a year, however the side effects greatly outweigh the benefits. Currently suffering and have been for about 6 years now... extreme fatigue, mood swings, high up and down rapid changing moods, anger with extreme anger outbursts where Never in my life was I an angry person, shaky hands, extreme memory loss like 2-4 month gaps, unable to concentrate, irritability, can't even remember simple names of things like cup or brush which is very frustrating because I use to be a grant writer and loved to write poetry can't anymore. Stuffy nose, exaggerated fears, swollen glands, depressed, Social anxiety, I rarely leave my Home anymore, I don't answere the phone, Dr. doesn't care",2
"May 26, 2010",,Keppra (levetiracetam) for Seizures:,I suffered a traumatic brain injury from being assaulted. Was on Dilantin for a few months. Due to no seizures they withdrew the Dilantin but a couple of months later I suffered my first grand mal seizure. I was put on Epilim (Sodium Valproate) but continued to have grand mal's. I had 3 in a week while at the highest level of Epilim and woke in hospital to find out they gave me Dilantin through a drip. They gradually reduced the Epilim whilst introducing Keppra. I was toxic for about 6 weeks but believe it was because the Dilantin level had increased. I have been seizure free for about 6 months now whilst the Dilantin is below the therapeutic range so I hope it's the Keppra. My neurologist wants to have me on Keppra only.,8
"November 6, 2011",,For Epilepsy:,"I began having simple partial seizures in my adolescent years, not knowing that they were actually a type of seizure but rather a result of lack of sleep and stress. I had two seizures in the last fifteen months and was terrified of ever having one again. So I started taking Keppra at 750mg twice a day and have not had a grand mal or simple partial seizure since, which is a big plus. Was drowsy and slept a lot the first couple of weeks but now I'm back to normal. The only major downside is the extreme mood swings; I was always a happy girl and found joy in everything but now I can barely go a day without something upsetting, deeply upsetting or angering me. Hoping to overcome this eventually; I guess it's the price I pay to be seizure-free.",7
"September 30, 2009",,Keppra (levetiracetam) for Epilepsy:,I have had epilepsy since age 13. My doctor put me on keppra and lamictal xr. It's only been a week and I have a lot of the same side effects you all are getting so I called my doctor and I'm going back to see him next week.,
"August 31, 2017",,For Seizures:,Keppera is NOT a very effective seizure medicine at all. It has caused me to have more seizures rather than reducing the seizures that I have. It seriously NEEDS TO BE TAKEN OFF OF THE MARKET!!! It's caused me to have more seizures on a daily basis & it has caused me serious cardiovascular problems & it counter acts with the Phenobarbital & it counter acts the Atenolol for my cardiovascular problems that the Keppera has caused me & it has also has caused me to have serious problems with balance & coordination & the side effects of the Keppera is NOT WORTH IT TO ME AT ALL! ,1
"November 12, 2015",Taken for 6 months to 1 year,For Bipolar Disorder:,doesn't seem to do much to me at all. But my family and friends say my mood has changed for the better..all I can do is keep taking them and hopefully my episodes will just completely go away ..who wants to be depressed and crying one senond then ridiculoisly happy the next .its annoying,2
"May 15, 2020",Taken for 2 to 5 years,For Epilepsy:,"Hi! I'm 22 years old. Had brain haemorrage at the age of 19, later had an open head surgery for avm at 20.. been taking levipill 500mg twice a day since then. Thankfully I had no seizures or epilepsy till date but the side effects are worse. I have horrible mood swings, agitation, lack of finding words to speak, zoned out, not able to socialise with anyone even family, prefer being alone, irritability, can't control emotions, crying a lot, suicidal thoughts. What I would easily sweep under the carpet, those things outrage me now. Really wanna share my feelings, I'm not this, but idk why I can't. Wanna get rid of this asap..but the doc says I need to take this lifelong to avoid seizures. Can't get worse!!",4
"December 9, 2013",Taken for 6 months to 1 year,For Epilepsy:,"My son is 13yrs old and has just been diagnosed with Epilepsy. He takes 1750mg of this medication daily along with 750mg of Trileptal to control his Gelastic seizures. He began the meds in May and by Aug, he was seizure free. He did complain of extreme dizziness and tiredness in the beginning, but after about 3 weeks, he was fine. Every person is different tho. Best of luck to everyone!",9
"March 22, 2009",,For Seizures:,"I'm a 23 year old male. Had first seizure about a year ago, only had 3 in total. After the 3rd (all grand mal) my doctor put me on 1500mg a day of this (Along with the Trileptal I'd been on) and I haven't had a seizure since. While my case is clearly not severe, I just wanted to add that I've had zero noticeable side effects after the first few weeks. At first I was sleepy and lethargic, but after 2-3 weeks I balanced out. No weight gain, mood swings, etc. - This tameness may be due to my seizure disorder being tame, but I just wanted to share my case.",9
